65:(11,19),(42,21),(8,22),(39,6),(35,16),(30,26),(27,28),(21,35),(11,3),(36,26),(7,28),(23,32),(39,3),(38,11),(16,19),(34,6),(4,3),(18,22),(33,25),(28,10),(5,35),(1,36),(8,18),(11,35),(21,38),(18,38),(39,23),(30,35),(43,26),(3,12),(42,42),(19,4),(2,18),(27,24),(23,25),(20,27),(16,25),(4,32),(27,3),(26,31),
66:(12,19),(41,21),(9,22),(40,6),(35,16),(29,26),(26,28),(21,36),(10,3),(36,27),(7,27),(22,32),(38,3),(39,11),(15,19),(34,6),(4,3),(19,22),(32,25),(28,10),(6,35),(1,36),(9,18),(12,35),(21,39),(18,37),(39,24),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(27,23),(24,25),(21,27),(16,24),(4,32),(27,3),(25,31),
67:(12,19),(40,21),(10,22),(41,6),(35,16),(28,26),(25,28),(21,37),(9,3),(36,26),(7,26),(21,32),(39,3),(40,11),(15,19),(34,6),(4,3),(19,21),(31,25),(28,10),(6,36),(1,36),(8,18),(13,35),(21,40),(18,36),(39,25),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(28,23),(24,25),(21,27),(16,23),(4,33),(27,3),(24,31),
68:(11,19),(39,21),(11,22),(42,6),(35,16),(28,27),(25,29),(21,37),(8,3),(36,25),(7,25),(20,32),(39,4),(41,11),(14,19),(34,6),(4,3),(19,20),(31,26),(28,10),(6,37),(1,36),(8,17),(14,35),(20,40),(18,35),(39,26),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(28,22),(25,25),(22,27),(16,22),(4,34),(27,3),(24,32),
69:(11,19),(38,21),(10,22),(43,6),(35,16),(27,27),(25,30),(21,37),(8,4),(36,24),(7,24),(20,31),(39,4),(41,12),(14,19),(34,6),(4,3),(19,19),(30,26),(28,10),(6,38),(1,36),(8,18),(15,35),(19,40),(18,34),(39,27),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(29,22),(25,24),(23,27),(16,22),(4,35),(27,3),(24,33),
70:(11,19),(37,21),(10,22),(44,6),(35,16),(27,28),(24,30),(21,38),(8,5),(37,24),(6,24),(19,31),(39,4),(41,13),(14,19),(34,6),(4,3),(19,18),(31,26),(28,10),(7,38),(1,36),(8,19),(16,35),(19,41),(19,34),(39,28),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(30,22),(26,24),(24,27),(16,22),(4,36),(27,3),(23,33),
71:(11,19),(36,21),(9,22),(44,6),(35,16),(27,29),(24,30),(21,38),(8,6),(38,24),(6,25),(19,30),(39,4),(41,14),(14,19),(34,6),(4,3),(19,17),(30,26),(28,10),(8,38),(1,36),(7,19),(17,35),(20,41),(20,34),(39,29),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(31,22),(26,23),(24,27),(16,22),(4,37),(27,3),(24,33),
72:(11,20),(35,21),(8,22),(44,6),(35,16),(27,30),(24,31),(21,38),(8,6),(39,24),(7,25),(19,29),(39,4),(41,14),(14,19),(34,6),(4,3),(19,16),(29,26),(28,10),(7,38),(1,36),(8,19),(16,35),(21,41),(20,33),(39,30),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,22),(26,22),(25,27),(16,22),(4,38),(27,3),(24,34),
73:(11,21),(35,21),(7,22),(44,6),(35,16),(27,31),(24,31),(21,38),(8,6),(39,23),(7,25),(19,28),(39,4),(41,14),(14,19),(34,6),(4,3),(19,15),(30,26),(28,10),(8,38),(1,36),(7,19),(17,35),(22,41),(20,32),(39,31),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(31,22),(26,21),(26,27),(16,22),(4,39),(27,3),(25,34),
74:(11,22),(34,21),(6,22),(44,6),(35,16),(27,32),(24,32),(21,38),(8,6),(39,22),(7,25),(19,27),(39,4),(41,14),(13,19),(34,6),(4,3),(19,14),(31,26),(28,10),(7,38),(1,36),(8,19),(18,35),(23,41),(20,31),(39,32),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(31,23),(26,20),(27,27),(16,22),(4,40),(27,3),(25,35),
75:(11,23),(33,21),(5,22),(44,6),(35,16),(27,32),(24,32),(21,38),(8,6),(39,21),(7,25),(18,27),(39,4),(41,14),(13,20),(34,6),(4,3),(19,13),(31,27),(28,10),(6,38),(1,36),(9,19),(19,35),(24,41),(20,30),(39,33),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(31,24),(26,19),(28,27),(16,21),(4,41),(27,3),(24,35),
76:(10,23),(32,21),(4,22),(44,6),(35,16),(27,33),(24,32),(21,38),(8,6),(39,20),(7,24),(18,26),(39,4),(41,14),(12,20),(34,6),(4,3),(19,12),(32,27),(28,10),(6,38),(1,36),(9,20),(19,34),(25,41),(20,29),(39,34),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,24),(26,18),(29,27),(16,21),(4,42),(27,3),(24,36),
77:(11,23),(31,21),(4,23),(44,6),(35,16),(27,34),(24,32),(21,39),(8,6),(39,19),(7,23),(18,25),(39,4),(41,14),(12,20),(34,6),(4,3),(19,11),(33,27),(28,10),(6,38),(1,36),(8,20),(19,33),(26,41),(20,28),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(33,24),(26,18),(30,27),(16,21),(4,43),(27,3),(23,36),
78:(10,23),(30,21),(4,24),(44,6),(35,16),(27,35),(24,32),(20,39),(8,6),(39,19),(7,22),(18,24),(39,4),(41,14),(11,20),(34,6),(4,3),(18,11),(34,27),(28,10),(6,38),(1,36),(8,19),(19,32),(27,41),(20,27),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,24),(26,18),(31,27),(16,21),(4,43),(27,3),(22,36),
79:(10,24),(30,21),(4,24),(44,6),(35,16),(28,35),(24,32),(21,39),(8,6),(39,19),(7,23),(18,23),(39,4),(41,14),(11,21),(34,6),(4,3),(17,11),(35,27),(28,10),(6,38),(1,36),(8,20),(19,31),(28,41),(20,26),(39,35),(31,35),(43,26),(3,12),(42,42),(20,4),(2,18),(33,24),(26,18),(32,27),(16,20),(4,43),(27,3),(21,36),
80:(10,25),(30,21),(4,24),(44,6),(35,16),(28,35),(24,32),(20,39),(8,6),(39,19),(7,24),(18,23),(39,4),(41,14),(11,22),(34,6),(4,3),(16,11),(35,28),(28,10),(6,38),(1,36),(8,21),(19,30),(29,41),(20,26),(39,35),(32,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,24),(26,18),(32,27),(15,20),(4,43),(27,3),(20,36),
81:(11,25),(30,21),(4,24),(44,6),(35,16),(29,35),(24,32),(21,39),(8,6),(39,19),(7,25),(18,22),(39,4),(41,14),(11,22),(34,6),(4,3),(15,11),(35,29),(28,10),(6,38),(1,36),(8,20),(19,29),(30,41),(20,25),(39,35),(32,36),(43,26),(3,12),(42,42),(20,4),(2,18),(33,24),(26,18),(32,27),(15,19),(4,43),(27,3),(19,36),
82:(11,26),(30,21),(4,24),(44,6),(35,16),(29,36),(24,32),(21,38),(8,6),(39,19),(8,25),(17,22),(39,4),(41,14),(10,22),(34,6),(4,3),(15,10),(35,30),(28,10),(6,38),(1,36),(8,19),(19,29),(31,41),(20,25),(39,35),(32,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,24),(26,18),(33,27),(14,19),(4,43),(27,3),(19,35),
83:(11,25),(30,21),(5,24),(44,6),(35,16),(29,37),(24,32),(21,38),(8,6),(39,19),(8,26),(17,21),(39,4),(41,14),(11,22),(34,6),(4,3),(15,9),(36,30),(28,10),(6,38),(1,36),(9,19),(19,29),(32,41),(20,24),(39,35),(33,35),(43,26),(3,12),(42,42),(20,4),(2,18),(33,24),(26,18),(34,27),(14,20),(4,43),(27,3),(19,34),
84:(12,25),(30,21),(6,24),(44,6),(35,16),(29,38),(24,32),(21,38),(8,6),(39,19),(8,27),(16,21),(39,4),(41,14),(10,22),(34,6),(4,3),(15,9),(35,30),(28,10),(6,38),(1,36),(10,19),(19,29),(33,41),(20,23),(39,35),(32,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,24),(26,18),(35,27),(13,20),(4,43),(27,3),(19,33),
85:(11,25),(30,21),(6,24),(44,6),(35,16),(29,39),(24,32),(21,38),(8,6),(39,19),(7,27),(16,21),(39,4),(41,14),(9,22),(34,6),(4,3),(15,9),(36,30),(28,10),(6,38),(1,36),(9,19),(19,29),(34,41),(20,22),(39,35),(31,35),(43,26),(3,12),(42,42),(20,4),(2,18),(33,24),(26,18),(36,27),(13,20),(4,43),(27,3),(19,32),
86:(11,26),(30,21),(6,25),(44,6),(35,16),(29,40),(24,32),(21,38),(8,6),(39,19),(7,28),(15,21),(39,4),(41,14),(9,23),(34,6),(4,3),(15,9),(35,30),(28,10),(6,38),(1,36),(9,18),(20,29),(35,41),(20,21),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(33,25),(26,18),(37,27),(12,20),(4,43),(27,3),(19,32),
87:(10,26),(30,21),(7,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,28),(15,22),(39,4),(41,14),(10,23),(34,6),(4,3),(15,9),(35,29),(28,10),(6,38),(1,36),(9,19),(20,28),(36,41),(20,20),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(33,26),(26,18),(38,27),(12,19),(4,43),(27,3),(19,31),
88:(11,26),(30,21),(8,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,28),(14,22),(39,4),(41,14),(11,23),(34,6),(4,3),(15,9),(35,28),(28,10),(6,38),(1,36),(10,19),(19,28),(37,41),(20,19),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,26),(26,18),(39,27),(13,19),(4,43),(27,3),(19,31),
89:(10,26),(30,21),(7,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,28),(13,22),(39,4),(41,14),(10,23),(34,6),(4,3),(15,9),(35,27),(28,10),(6,38),(1,36),(10,19),(19,27),(37,42),(20,18),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(32,27),(26,18),(39,26),(14,19),(4,43),(27,3),(19,30),
90:(11,26),(30,21),(8,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,28),(14,22),(39,4),(41,14),(11,23),(34,6),(4,3),(15,9),(34,27),(28,10),(6,38),(1,36),(10,19),(19,26),(37,43),(20,17),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(31,27),(26,18),(39,25),(14,19),(4,43),(27,3),(19,29),
91:(10,26),(30,21),(7,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,28),(15,22),(39,4),(41,14),(11,23),(34,6),(4,3),(15,9),(33,27),(28,10),(6,38),(1,36),(10,19),(18,26),(37,43),(20,16),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(30,27),(26,18),(39,24),(14,19),(4,43),(27,3),(19,29),
92:(10,27),(30,21),(7,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(5,28),(15,23),(39,4),(41,14),(11,24),(34,6),(4,3),(15,9),(32,27),(28,10),(6,38),(1,36),(11,19),(18,25),(37,43),(20,15),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(29,27),(26,18),(39,23),(14,20),(4,43),(27,3),(19,28),
93:(11,27),(30,21),(7,26),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(5,29),(14,23),(39,4),(41,14),(11,24),(34,6),(4,3),(15,9),(32,26),(28,10),(6,38),(1,36),(12,19),(18,24),(37,43),(20,14),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(28,27),(26,18),(39,22),(15,20),(4,43),(27,3),(19,27),
94:(11,28),(30,21),(8,26),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,18),(6,29),(14,24),(39,4),(41,14),(11,25),(34,6),(4,3),(15,9),(31,26),(28,10),(6,38),(1,36),(12,19),(18,23),(37,43),(20,13),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(27,27),(26,18),(39,21),(16,20),(4,43),(27,3),(19,26),
95:(10,28),(30,21),(7,26),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(40,18),(7,29),(13,24),(39,4),(41,14),(10,25),(34,6),(4,3),(15,9),(30,26),(28,10),(6,38),(1,36),(12,19),(19,23),(37,43),(20,12),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(26,27),(26,18),(39,21),(16,20),(4,43),(27,3),(18,26),
96:(9,28),(30,21),(6,26),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(41,18),(6,29),(13,24),(39,4),(41,14),(10,25),(34,6),(4,3),(15,9),(29,26),(28,10),(6,38),(1,36),(13,19),(19,22),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(25,27),(26,18),(39,21),(16,21),(4,43),(27,3),(19,26),
97:(10,28),(30,21),(6,25),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(41,17),(7,29),(12,24),(39,4),(41,14),(9,25),(34,6),(4,3),(15,9),(28,26),(28,10),(6,38),(1,36),(13,19),(19,21),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(24,27),(26,18),(39,20),(16,21),(4,43),(27,3),(19,25),
98:(10,29),(30,21),(6,26),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(42,17),(6,29),(12,25),(39,4),(41,14),(9,26),(34,6),(4,3),(15,9),(27,26),(28,10),(6,38),(1,36),(13,19),(20,21),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(23,27),(26,18),(39,19),(16,21),(4,43),(27,3),(19,24),
99:(9,29),(30,21),(6,26),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(42,18),(5,29),(12,26),(39,4),(41,14),(9,26),(34,6),(4,3),(15,9),(26,26),(28,10),(6,38),(1,36),(13,19),(20,20),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(22,27),(26,18),(39,18),(17,21),(4,43),(27,3),(18,24),
100:(9,30),(30,21),(6,27),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(42,19),(5,30),(12,26),(39,4),(41,14),(9,27),(34,6),(4,3),(15,9),(25,26),(28,10),(6,38),(1,36),(14,19),(20,21),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(21,27),(26,18),(39,17),(17,20),(4,43),(27,3),(19,24),
101:(10,30),(30,21),(6,27),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(41,19),(6,30),(12,25),(39,4),(41,13),(9,27),(34,6),(4,3),(15,9),(24,26),(28,10),(6,38),(1,36),(14,20),(20,20),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(20,27),(26,18),(39,16),(17,19),(4,43),(27,3),(19,23),
102:(9,30),(30,21),(6,28),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(40,19),(6,31),(12,24),(39,4),(42,13),(10,27),(34,6),(4,3),(15,9),(23,26),(28,10),(6,38),(1,36),(13,20),(20,20),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(19,27),(26,18),(39,16),(17,19),(4,43),(27,3),(19,23),
103:(9,31),(30,21),(7,28),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(5,31),(11,24),(39,4),(42,14),(11,27),(34,6),(4,3),(15,9),(22,26),(28,10),(6,38),(1,36),(13,21),(20,20),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(18,27),(26,18),(39,15),(16,19),(4,43),(27,3),(19,23),
104:(10,31),(30,21),(8,28),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,31),(10,24),(39,4),(43,14),(11,28),(34,6),(4,3),(15,9),(21,26),(28,10),(6,38),(1,36),(13,22),(19,20),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(17,27),(26,18),(39,14),(16,20),(4,43),(27,3),(19,23),
105:(10,32),(30,21),(8,29),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,32),(10,25),(39,4),(42,14),(11,29),(34,6),(4,3),(15,9),(20,26),(28,10),(6,38),(1,36),(13,22),(19,19),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(16,27),(26,18),(39,13),(16,21),(4,43),(27,3),(19,22),
106:(10,33),(30,21),(8,30),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,33),(10,26),(39,4),(43,14),(11,30),(34,6),(4,3),(15,9),(19,26),(28,10),(6,38),(1,36),(13,22),(19,18),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(15,27),(26,18),(39,12),(16,22),(4,43),(27,3),(19,21),
107:(11,33),(30,21),(8,31),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,34),(9,26),(39,4),(42,14),(11,30),(34,6),(4,3),(15,9),(20,26),(28,10),(6,38),(1,36),(13,22),(19,17),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(14,27),(26,18),(39,11),(16,23),(4,43),(27,3),(19,20),
108:(11,34),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,35),(10,26),(39,4),(41,14),(11,31),(34,6),(4,3),(15,9),(19,26),(28,10),(6,38),(1,36),(13,22),(19,16),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(13,27),(26,18),(39,10),(16,24),(4,43),(27,3),(19,19),
109:(11,35),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,35),(9,26),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(20,26),(28,10),(6,38),(1,36),(14,22),(19,15),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(12,27),(26,18),(39,9),(16,25),(4,43),(27,3),(19,18),
110:(12,35),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(8,35),(10,26),(39,4),(41,14),(11,31),(34,6),(4,3),(15,9),(19,26),(28,10),(6,38),(1,36),(15,22),(20,15),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(13,27),(26,18),(39,9),(16,26),(4,43),(27,3),(19,18),
111:(12,36),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(9,35),(9,26),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(19,26),(28,10),(6,38),(1,36),(16,22),(21,15),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(13,26),(26,18),(39,9),(16,26),(4,43),(27,3),(19,18),
112:(13,36),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(9,35),(9,25),(39,4),(41,14),(11,31),(34,6),(4,3),(15,9),(19,26),(28,10),(6,38),(1,36),(17,22),(21,14),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(12,26),(26,18),(39,9),(16,26),(4,43),(27,3),(19,17),
113:(13,35),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(10,35),(9,26),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(18,26),(28,10),(6,38),(1,36),(18,22),(21,14),(37,43),(19,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(12,25),(26,18),(39,9),(15,26),(4,43),(27,3),(19,17),
114:(14,35),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(10,35),(8,26),(39,4),(41,14),(11,31),(34,6),(4,3),(15,9),(18,26),(28,10),(6,38),(1,36),(19,22),(21,13),(37,43),(19,10),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(11,25),(26,18),(39,9),(15,26),(4,43),(27,3),(19,16),
115:(14,36),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(11,35),(7,26),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(17,26),(28,10),(6,38),(1,36),(20,22),(20,13),(37,43),(20,10),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(11,24),(26,18),(39,9),(14,26),(4,43),(27,3),(19,16),
116:(14,35),(30,21),(7,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(11,35),(6,26),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(17,26),(28,10),(6,38),(1,36),(21,22),(19,13),(37,43),(19,10),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(10,24),(26,18),(39,9),(13,26),(4,43),(27,3),(19,16),
117:(15,35),(30,21),(7,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(10,35),(7,26),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(16,26),(28,10),(6,38),(1,36),(22,22),(19,13),(37,43),(20,10),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(10,25),(26,18),(39,9),(13,25),(4,43),(27,3),(20,16),
118:(14,35),(30,21),(8,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(10,36),(7,25),(39,4),(41,14),(11,33),(34,6),(4,3),(15,9),(16,26),(28,10),(6,38),(1,36),(23,22),(19,14),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(10,25),(26,18),(39,9),(13,25),(4,43),(27,3),(20,17),
119:(15,35),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(9,36),(7,24),(39,4),(41,14),(11,33),(34,6),(4,3),(15,9),(16,26),(28,10),(6,39),(1,36),(23,23),(19,14),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(10,25),(26,18),(39,9),(13,25),(4,43),(27,3),(21,17),
120:(14,35),(30,21),(7,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(8,36),(7,23),(39,4),(41,14),(11,34),(34,6),(4,3),(15,9),(16,26),(28,10),(5,39),(1,36),(23,23),(19,15),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(10,25),(26,18),(39,9),(13,25),(4,43),(27,3),(21,18),
121:(14,35),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,36),(6,23),(39,4),(41,14),(11,33),(34,6),(4,3),(15,9),(16,26),(28,10),(6,39),(1,36),(23,23),(19,16),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(10,25),(26,18),(39,9),(13,25),(4,43),(27,3),(22,18),
122:(14,35),(30,21),(7,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,36),(6,22),(39,4),(41,14),(11,33),(34,6),(4,3),(15,9),(15,26),(28,10),(5,39),(1,36),(23,23),(19,17),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(9,25),(26,18),(39,9),(12,25),(4,43),(27,3),(22,17),
123:(14,35),(30,21),(7,32),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,36),(7,22),(39,4),(41,14),(10,33),(34,6),(4,3),(15,9),(15,26),(28,10),(6,39),(1,36),(23,23),(19,18),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(8,25),(26,18),(39,9),(11,25),(4,43),(27,3),(22,16),
124:(13,35),(30,21),(7,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,36),(8,22),(39,4),(41,14),(10,32),(34,6),(4,3),(15,9),(14,26),(28,10),(5,39),(1,36),(23,23),(19,19),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(8,26),(26,18),(39,9),(11,24),(4,43),(27,3),(21,16),
125:(12,35),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,36),(8,21),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(14,26),(28,10),(6,39),(1,36),(23,23),(19,20),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(8,27),(26,18),(39,9),(10,24),(4,43),(27,3),(20,16),
126:(13,35),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,36),(9,21),(39,4),(41,14),(11,32),(34,6),(4,3),(15,9),(13,26),(28,10),(5,39),(1,36),(23,23),(19,21),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(7,27),(26,18),(39,9),(10,25),(4,43),(27,3),(19,16),
127:(13,36),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,36),(10,21),(39,4),(41,14),(11,33),(34,6),(4,3),(15,9),(13,26),(28,10),(6,39),(1,36),(23,23),(19,22),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(7,28),(26,18),(39,9),(9,25),(4,43),(27,3),(19,16),
128:(13,37),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,36),(11,21),(39,4),(41,14),(11,34),(34,6),(4,3),(15,9),(12,26),(28,10),(5,39),(1,36),(23,23),(19,23),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(8,28),(26,18),(39,9),(9,24),(4,43),(27,3),(19,16),
129:(14,37),(30,21),(8,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,36),(10,21),(39,4),(41,14),(11,35),(34,6),(4,3),(15,9),(12,26),(28,10),(6,39),(1,36),(23,23),(19,24),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(8,27),(26,18),(39,9),(9,24),(4,43),(27,3),(19,16),
130:(14,36),(30,21),(9,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(6,36),(10,20),(39,4),(41,14),(11,36),(34,6),(4,3),(15,9),(11,26),(28,10),(5,39),(1,36),(23,23),(19,25),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(7,27),(26,18),(39,9),(9,23),(4,43),(27,3),(19,16),
131:(14,36),(30,21),(10,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,36),(11,20),(39,4),(41,14),(10,36),(34,6),(4,3),(15,9),(10,26),(28,10),(6,39),(1,36),(23,23),(19,26),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(6,27),(26,18),(39,9),(10,23),(4,43),(27,3),(19,16),
132:(13,36),(30,21),(11,33),(44,6),(35,16),(29,41),(24,32),(21,38),(8,6),(39,19),(7,35),(12,20),(39,4),(41,14),(10,37),(34,6),(4,3),(15,9),(9,26),(28,10),(6,38),(1,36),(23,23),(19,27),(37,43),(20,11),(39,35),(30,35),(43,26),(3,12),(42,42),(20,4),(2,18),(5,27),(26,18),(39,9),(11,23),(4,43),(27,3),(19,16),
