559:(46,95),(14,35),(67,99),(49,101),(83,114),(44,93),(75,111),(37,112),(37,99),(51,113),(46,104),(42,94),(120,94),(39,96),(68,49),(43,100),(56,38),(46,100),(47,41),(24,1),(72,102),(40,89),(14,62),(14,57),(42,61),(50,52),(84,85),(38,107),(123,24),(40,105),(43,91),(15,31),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(48,108),(50,117),(11,62),(98,70),(81,111),(53,20),(94,39),(3,21),(9,59),(10,30),(68,90),(38,94),(46,110),(16,55),(40,102),(56,106),(76,58),(16,47),(45,116),(16,4),(74,64),(5,68),(12,56),(43,103),(77,3),(16,60),(122,117),(15,107),(22,53),(111,106),(19,16),(17,51),(105,63),(86,112),(43,107),(51,115),(93,4),(62,9),(51,109),(51,119),(56,29),(9,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(14,50),(44,112),(48,110),(42,96),(63,122),(23,82),(87,12),(11,59),(75,3),(46,91),(58,37),(85,41),(14,53),(10,63),(12,53),(13,42),(46,113),(56,102),(47,28),(94,106),(32,4),(118,79),(13,55),(49,96),(45,119),(53,13),(52,105),(117,32),(80,63),(69,40),(101,123),(59,76),(50,105),(19,111),(104,64),(113,84),(41,101),(40,92),
560:(46,95),(14,35),(67,99),(49,101),(83,114),(44,93),(76,111),(37,112),(37,99),(51,113),(46,105),(42,94),(120,94),(39,96),(68,49),(43,100),(56,38),(46,100),(47,41),(24,1),(72,102),(40,89),(14,61),(14,56),(42,62),(50,52),(84,85),(37,107),(123,24),(40,105),(43,91),(16,31),(123,62),(107,41),(49,92),(44,96),(40,67),(29,34),(16,62),(88,37),(63,12),(48,108),(50,117),(11,62),(98,70),(82,111),(53,19),(94,39),(3,21),(8,59),(11,30),(68,90),(37,94),(46,111),(17,55),(39,102),(55,106),(76,58),(15,47),(45,116),(16,4),(74,64),(5,68),(12,56),(43,103),(77,3),(17,60),(122,117),(15,107),(22,53),(111,106),(19,16),(18,51),(105,63),(87,112),(44,107),(51,116),(93,4),(63,9),(51,110),(51,120),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,99),(13,50),(45,112),(48,110),(42,96),(63,122),(23,82),(88,12),(11,58),(75,3),(46,92),(58,37),(85,41),(14,54),(10,63),(12,52),(13,42),(47,113),(56,102),(47,28),(94,106),(32,4),(118,79),(12,55),(50,96),(45,120),(53,12),(52,104),(117,32),(80,63),(69,40),(101,123),(59,76),(50,105),(19,110),(103,64),(113,84),(42,101),(39,92),
561:(46,95),(14,35),(67,99),(49,101),(83,114),(44,93),(77,111),(37,112),(37,99),(51,113),(46,105),(42,94),(120,94),(39,96),(68,49),(43,100),(56,38),(46,100),(47,41),(24,1),(72,102),(40,89),(14,60),(14,56),(42,63),(50,52),(84,85),(36,107),(123,24),(39,105),(43,91),(17,31),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(48,108),(50,118),(11,62),(98,70),(83,111),(53,18),(94,39),(3,21),(9,59),(12,30),(68,90),(38,94),(46,111),(18,55),(40,102),(54,106),(76,58),(14,47),(45,116),(16,4),(74,64),(5,68),(12,56),(44,103),(77,3),(18,60),(122,117),(15,107),(22,53),(111,106),(19,16),(18,50),(105,63),(88,112),(43,107),(51,115),(93,4),(64,9),(51,109),(51,119),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(12,50),(44,112),(48,110),(42,96),(63,122),(23,82),(89,12),(11,59),(75,3),(46,93),(58,37),(85,41),(15,54),(10,63),(12,53),(13,42),(48,113),(56,102),(47,28),(94,106),(32,4),(118,79),(13,55),(49,96),(45,119),(53,11),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(50,105),(19,109),(102,64),(113,84),(41,101),(38,92),
562:(46,95),(14,35),(67,99),(49,101),(83,114),(44,93),(78,111),(37,112),(37,99),(51,113),(46,105),(42,94),(120,94),(39,96),(68,49),(43,100),(56,38),(46,100),(47,41),(24,1),(72,102),(40,90),(14,61),(14,56),(42,64),(50,52),(84,85),(37,107),(123,24),(40,105),(44,91),(18,31),(123,62),(107,41),(49,92),(44,96),(40,67),(29,34),(16,62),(88,37),(63,12),(48,108),(50,118),(12,62),(98,70),(84,111),(53,17),(94,39),(3,21),(8,59),(13,30),(68,90),(37,94),(46,111),(18,56),(39,102),(53,106),(76,58),(13,47),(45,116),(16,4),(74,64),(5,68),(12,56),(45,103),(77,3),(19,60),(122,117),(15,107),(22,53),(111,106),(19,16),(18,50),(105,63),(89,112),(44,107),(51,116),(93,4),(65,9),(51,110),(51,120),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,99),(13,50),(44,113),(48,110),(42,96),(63,122),(23,82),(90,12),(11,59),(75,3),(46,93),(58,37),(85,41),(15,54),(10,63),(12,52),(13,42),(48,114),(56,102),(47,28),(94,106),(32,4),(118,79),(12,55),(50,96),(45,120),(53,10),(52,102),(117,32),(80,63),(69,40),(101,123),(59,76),(50,105),(19,108),(101,64),(113,84),(42,101),(38,92),
563:(46,95),(14,35),(67,99),(49,101),(83,114),(44,93),(79,111),(37,112),(37,99),(51,113),(46,105),(42,94),(120,94),(39,96),(68,49),(43,101),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,62),(14,56),(42,65),(50,52),(84,85),(36,107),(123,24),(39,105),(45,91),(19,31),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(48,108),(50,119),(11,62),(98,70),(85,111),(53,16),(94,39),(3,21),(9,59),(14,30),(68,90),(36,94),(46,112),(18,56),(40,102),(52,106),(76,58),(12,47),(45,116),(16,4),(74,64),(5,68),(12,56),(45,103),(77,3),(19,61),(122,117),(15,107),(22,53),(111,106),(19,16),(18,50),(105,63),(90,112),(43,107),(51,115),(93,4),(66,9),(51,109),(51,119),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(12,50),(45,113),(48,110),(42,96),(63,122),(23,82),(91,12),(11,59),(75,3),(46,93),(58,37),(85,41),(16,54),(10,63),(12,53),(13,42),(48,115),(56,102),(47,28),(94,106),(32,4),(118,79),(13,55),(49,96),(45,119),(53,9),(52,101),(117,32),(80,63),(69,40),(101,123),(59,76),(50,105),(19,107),(100,64),(113,84),(41,101),(38,92),
564:(47,95),(14,35),(67,99),(49,102),(83,114),(44,93),(80,111),(37,112),(37,99),(51,113),(46,105),(42,94),(120,94),(39,96),(68,49),(43,102),(56,38),(46,100),(47,41),(24,1),(72,102),(41,91),(14,62),(14,56),(42,66),(50,52),(84,85),(37,107),(123,24),(40,105),(46,91),(20,31),(123,62),(107,41),(49,92),(44,96),(40,67),(29,34),(16,62),(88,37),(63,12),(48,108),(50,119),(12,62),(98,70),(86,111),(53,15),(94,39),(3,21),(10,59),(15,30),(68,90),(36,95),(45,112),(18,56),(40,102),(53,106),(76,58),(12,47),(45,116),(16,4),(74,64),(5,68),(12,56),(45,103),(77,3),(19,62),(122,117),(15,107),(22,53),(111,106),(19,16),(18,50),(105,63),(91,112),(44,107),(51,116),(93,4),(67,9),(51,110),(51,120),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,99),(13,50),(44,113),(48,110),(42,96),(63,122),(23,82),(92,12),(12,59),(75,3),(46,93),(58,37),(85,41),(16,53),(10,63),(12,52),(13,42),(48,116),(57,102),(47,28),(94,106),(32,4),(118,79),(12,55),(50,96),(45,120),(54,9),(52,102),(117,32),(80,63),(69,40),(101,123),(59,76),(50,105),(19,106),(99,64),(113,84),(42,101),(38,92),
565:(46,95),(14,35),(67,99),(49,102),(83,114),(44,93),(81,111),(37,112),(37,99),(51,113),(46,105),(42,94),(120,94),(39,96),(68,49),(43,103),(56,38),(45,100),(47,41),(24,1),(72,102),(40,91),(13,62),(14,55),(42,66),(50,52),(84,85),(36,107),(123,24),(39,105),(46,90),(21,31),(123,62),(107,41),(48,92),(43,96),(41,67),(29,34),(16,62),(88,37),(63,12),(49,108),(50,120),(11,62),(98,70),(87,111),(53,14),(94,39),(3,21),(11,59),(16,30),(68,90),(37,95),(46,112),(18,56),(40,102),(54,106),(76,58),(12,47),(45,116),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,63),(122,117),(15,107),(22,53),(111,106),(19,16),(19,50),(105,63),(92,112),(43,107),(51,115),(93,4),(68,9),(51,109),(51,119),(56,29),(9,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(14,50),(45,113),(48,110),(42,96),(63,122),(23,82),(93,12),(13,59),(75,3),(46,93),(58,37),(85,41),(16,53),(10,63),(12,53),(13,42),(48,116),(57,101),(47,28),(94,106),(32,4),(118,79),(13,55),(51,96),(45,119),(55,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(49,105),(19,105),(98,64),(113,84),(43,101),(38,93),
566:(47,95),(14,35),(67,99),(49,102),(83,114),(44,92),(82,111),(37,112),(37,99),(51,113),(46,106),(42,94),(120,94),(39,96),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(13,61),(14,55),(42,66),(50,52),(84,85),(37,107),(123,24),(40,105),(46,90),(21,30),(123,62),(107,41),(49,92),(44,96),(42,67),(29,34),(16,61),(88,37),(63,12),(49,108),(50,120),(11,61),(98,70),(88,111),(53,13),(94,39),(3,21),(11,58),(17,30),(68,90),(37,94),(45,112),(18,56),(40,102),(55,106),(76,58),(12,47),(45,116),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,62),(122,117),(15,107),(22,53),(111,106),(19,16),(19,49),(105,63),(93,112),(44,107),(51,116),(93,4),(69,9),(51,110),(51,120),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,99),(14,51),(44,113),(48,110),(42,96),(63,122),(23,82),(94,12),(13,58),(75,3),(46,93),(58,37),(85,41),(16,52),(10,63),(12,52),(13,42),(48,117),(57,101),(47,28),(94,106),(32,4),(118,79),(12,55),(50,96),(45,120),(56,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(49,105),(19,104),(97,64),(113,84),(43,101),(38,92),
567:(46,95),(14,35),(67,99),(49,102),(83,114),(44,92),(83,111),(37,112),(37,99),(50,113),(45,106),(43,94),(120,94),(39,96),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,61),(14,54),(42,66),(50,52),(84,85),(36,107),(123,24),(39,105),(46,90),(21,29),(123,62),(107,41),(48,92),(43,96),(42,68),(29,34),(16,61),(88,37),(63,12),(49,108),(50,121),(11,61),(98,70),(89,111),(53,12),(94,39),(3,21),(11,59),(18,30),(68,90),(38,94),(46,112),(18,56),(40,102),(55,105),(76,58),(12,48),(45,116),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,61),(122,117),(15,107),(22,53),(111,106),(19,16),(19,49),(105,63),(94,112),(43,107),(51,115),(93,4),(70,9),(50,110),(51,119),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(13,51),(45,113),(47,110),(42,96),(63,122),(23,82),(95,12),(14,58),(75,3),(46,93),(58,37),(85,41),(16,52),(10,63),(12,53),(13,42),(48,117),(57,100),(47,28),(94,106),(32,4),(118,79),(13,55),(51,96),(45,119),(57,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(49,105),(19,103),(97,65),(113,84),(43,101),(38,91),
568:(47,95),(14,35),(67,99),(49,102),(83,114),(44,92),(84,111),(37,112),(37,99),(49,113),(45,107),(43,94),(120,94),(39,96),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,61),(15,54),(42,66),(50,52),(84,85),(37,107),(123,24),(40,105),(46,90),(21,28),(123,62),(107,41),(48,92),(44,96),(43,68),(29,34),(16,61),(88,37),(63,12),(49,108),(50,121),(11,61),(98,70),(90,111),(53,11),(94,39),(3,21),(12,59),(19,30),(68,90),(37,94),(46,112),(18,56),(40,102),(55,104),(76,58),(12,48),(45,116),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,60),(122,117),(15,107),(22,53),(111,106),(19,16),(19,49),(105,63),(95,112),(44,107),(51,115),(93,4),(71,9),(51,110),(51,118),(56,29),(9,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,99),(14,51),(46,113),(47,110),(42,95),(63,122),(23,82),(96,12),(15,58),(75,3),(46,93),(58,37),(85,41),(16,52),(10,63),(13,53),(13,42),(48,118),(57,100),(47,28),(94,106),(32,4),(118,79),(12,55),(51,95),(45,120),(58,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(49,105),(19,102),(97,66),(113,84),(43,101),(38,90),
569:(48,95),(14,35),(67,99),(49,102),(83,114),(44,92),(85,111),(37,112),(37,99),(49,114),(45,107),(43,94),(120,94),(40,96),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,61),(15,54),(42,66),(50,52),(84,85),(36,107),(123,24),(39,105),(46,90),(21,27),(123,62),(107,41),(48,92),(43,96),(43,69),(29,34),(16,61),(88,37),(63,12),(49,108),(50,122),(11,61),(98,70),(91,111),(53,10),(94,39),(3,21),(12,58),(20,30),(68,90),(38,94),(46,112),(18,55),(40,102),(55,103),(76,58),(12,48),(45,115),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,59),(122,117),(15,107),(22,53),(111,106),(19,16),(18,49),(105,63),(96,112),(43,107),(51,115),(93,4),(72,9),(51,111),(51,118),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(15,51),(47,113),(48,110),(42,95),(63,122),(23,82),(96,11),(16,58),(75,3),(46,93),(58,37),(85,41),(17,52),(10,63),(12,53),(13,42),(48,118),(58,100),(47,28),(94,106),(32,4),(118,79),(13,55),(51,94),(45,121),(59,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(48,105),(19,101),(97,67),(113,84),(43,101),(38,89),
570:(48,95),(14,35),(67,99),(49,102),(83,114),(44,92),(86,111),(37,112),(37,99),(49,115),(45,107),(43,94),(120,94),(40,96),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,61),(15,54),(42,67),(50,52),(84,85),(37,107),(123,24),(40,105),(46,90),(21,26),(123,62),(107,41),(48,92),(44,96),(42,69),(29,34),(17,61),(88,37),(63,12),(49,108),(51,122),(11,61),(98,70),(92,111),(53,9),(94,39),(3,21),(12,59),(21,30),(68,90),(37,94),(46,112),(18,55),(40,102),(55,102),(76,58),(12,49),(44,115),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,58),(122,117),(15,107),(22,53),(111,106),(19,16),(17,49),(105,63),(97,112),(44,107),(51,115),(93,4),(73,9),(50,111),(51,118),(56,29),(9,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,99),(15,50),(47,113),(47,110),(42,94),(63,122),(23,82),(96,10),(16,57),(75,3),(46,93),(58,37),(85,41),(17,51),(10,63),(13,53),(13,42),(48,118),(58,101),(47,28),(94,106),(32,4),(118,79),(12,55),(51,93),(46,121),(60,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(48,105),(19,100),(98,67),(113,84),(43,101),(39,89),
571:(49,95),(14,35),(67,99),(49,102),(83,114),(43,92),(87,111),(37,112),(37,99),(49,116),(45,107),(43,95),(120,94),(40,95),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,60),(15,53),(43,67),(50,52),(84,85),(36,107),(123,24),(39,105),(47,90),(21,25),(123,62),(107,41),(48,92),(43,96),(41,69),(29,34),(16,61),(88,37),(63,12),(49,108),(51,123),(11,61),(98,70),(93,111),(54,9),(94,39),(3,21),(12,58),(22,30),(68,90),(38,94),(46,112),(18,55),(40,102),(55,102),(76,58),(12,50),(44,116),(16,4),(74,64),(5,68),(12,56),(46,103),(77,3),(19,57),(122,117),(15,107),(22,53),(111,106),(19,16),(16,49),(105,63),(97,113),(43,107),(51,115),(93,4),(74,9),(51,111),(51,118),(56,29),(8,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,99),(15,51),(47,113),(47,110),(42,94),(63,122),(23,82),(96,9),(16,57),(75,3),(45,93),(58,37),(85,41),(17,51),(10,63),(12,53),(13,42),(48,118),(58,102),(47,28),(94,106),(32,4),(118,79),(13,55),(51,93),(47,121),(61,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(48,105),(19,99),(99,67),(113,84),(43,101),(40,89),
572:(50,95),(14,35),(67,99),(49,102),(83,114),(43,92),(88,111),(37,112),(37,98),(48,116),(45,107),(43,95),(120,94),(40,95),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,59),(15,54),(44,67),(50,52),(84,85),(37,107),(123,24),(40,105),(48,90),(21,24),(123,62),(107,41),(48,92),(43,96),(40,69),(29,34),(15,61),(88,37),(63,12),(49,108),(51,123),(11,61),(98,70),(94,111),(55,9),(94,39),(3,21),(12,59),(23,30),(68,90),(37,94),(46,112),(18,55),(40,102),(55,102),(76,58),(12,49),(44,116),(16,4),(74,64),(5,68),(13,56),(46,103),(77,3),(19,58),(122,117),(15,107),(22,53),(111,106),(19,16),(17,49),(105,63),(97,114),(44,107),(51,114),(93,4),(75,9),(51,110),(51,117),(56,29),(9,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,98),(15,51),(47,114),(48,110),(41,94),(63,122),(23,82),(96,8),(16,57),(75,3),(46,93),(58,37),(85,41),(17,51),(10,63),(13,53),(13,42),(48,118),(58,103),(47,28),(94,106),(32,4),(118,79),(12,55),(51,93),(48,121),(62,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(48,105),(19,98),(100,67),(113,84),(43,101),(41,89),
573:(51,95),(14,35),(67,99),(49,102),(83,114),(43,92),(89,111),(37,112),(37,97),(47,116),(45,107),(43,95),(120,94),(40,95),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(39,91),(14,59),(16,54),(45,67),(50,52),(84,85),(36,107),(123,24),(39,105),(49,90),(21,24),(123,62),(107,41),(48,92),(43,96),(40,68),(29,34),(16,61),(88,37),(63,12),(49,108),(51,124),(12,61),(98,70),(95,111),(56,9),(94,39),(3,21),(12,59),(24,30),(68,90),(37,95),(46,113),(19,55),(40,102),(55,101),(76,58),(12,48),(44,115),(16,4),(74,64),(5,68),(13,55),(46,103),(77,3),(19,59),(122,117),(15,107),(22,53),(111,106),(19,16),(17,48),(105,63),(97,115),(43,107),(51,113),(93,4),(75,10),(50,110),(51,116),(56,29),(10,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,98),(15,51),(47,113),(47,110),(40,94),(63,122),(23,82),(97,8),(16,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(13,52),(13,42),(48,118),(58,103),(47,28),(94,106),(32,4),(118,79),(12,54),(51,93),(48,121),(63,9),(52,103),(117,32),(80,63),(69,40),(101,123),(59,76),(48,105),(19,97),(101,67),(113,84),(43,101),(40,89),
574:(51,95),(14,35),(67,99),(49,102),(83,114),(44,92),(90,111),(37,112),(36,97),(47,115),(45,107),(43,95),(120,94),(40,95),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,59),(16,53),(45,68),(50,52),(84,85),(37,107),(123,24),(40,105),(49,89),(21,24),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(49,108),(51,124),(12,62),(98,70),(96,111),(57,9),(94,39),(3,21),(12,59),(25,30),(68,90),(37,95),(46,114),(19,54),(40,102),(55,101),(76,58),(12,49),(44,115),(16,4),(74,64),(5,68),(14,55),(46,103),(77,3),(19,60),(122,117),(15,107),(22,53),(111,106),(19,16),(17,48),(105,63),(97,116),(44,107),(51,113),(93,4),(75,11),(49,110),(51,117),(56,29),(11,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,98),(15,50),(48,113),(46,110),(39,94),(63,122),(23,82),(98,8),(16,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(12,52),(13,42),(48,118),(58,103),(47,28),(94,106),(32,4),(118,79),(12,55),(52,93),(49,121),(64,9),(52,104),(117,32),(80,63),(69,40),(101,123),(59,76),(48,105),(19,96),(102,67),(113,84),(43,101),(41,89),
575:(51,95),(14,35),(67,99),(49,102),(83,114),(44,93),(91,111),(37,112),(37,97),(47,115),(45,107),(43,95),(120,94),(40,95),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,60),(16,54),(45,69),(50,52),(84,85),(36,107),(123,24),(39,105),(48,89),(21,24),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(49,108),(51,124),(11,62),(98,70),(96,112),(58,9),(94,39),(3,21),(12,59),(26,30),(68,90),(37,95),(46,114),(19,53),(40,102),(55,101),(76,58),(12,50),(44,115),(16,4),(74,64),(5,68),(14,55),(46,103),(77,3),(18,60),(122,117),(15,107),(23,53),(111,106),(19,16),(17,48),(105,63),(97,117),(43,107),(51,114),(93,4),(75,12),(48,110),(51,118),(56,29),(10,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,98),(15,49),(49,113),(45,110),(39,95),(63,122),(23,82),(99,8),(17,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(12,53),(13,42),(48,118),(58,103),(47,28),(94,106),(32,4),(118,79),(13,55),(53,93),(50,121),(65,9),(53,104),(117,32),(80,63),(69,40),(101,123),(59,76),(47,105),(20,96),(103,67),(113,84),(43,101),(40,89),
576:(51,95),(14,35),(67,99),(49,102),(83,114),(44,93),(92,111),(37,112),(36,97),(47,115),(45,107),(43,95),(120,94),(40,95),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(40,91),(14,61),(16,54),(45,70),(50,52),(84,85),(37,107),(123,24),(40,105),(49,89),(21,24),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(49,108),(50,124),(11,63),(98,70),(96,113),(59,9),(94,39),(3,21),(12,59),(27,30),(68,90),(37,95),(46,114),(19,52),(40,102),(55,101),(76,58),(12,49),(44,115),(16,4),(74,64),(5,68),(14,55),(46,103),(77,3),(17,60),(122,117),(15,107),(23,53),(111,106),(19,16),(18,48),(105,63),(97,118),(44,107),(51,113),(93,4),(76,12),(49,110),(51,117),(56,29),(11,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,98),(15,49),(49,114),(45,110),(39,96),(63,122),(23,82),(100,8),(18,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(13,53),(13,42),(47,118),(58,103),(47,28),(94,106),(32,4),(118,79),(12,55),(54,93),(49,121),(66,9),(53,105),(117,32),(80,63),(69,40),(101,123),(59,76),(46,105),(21,96),(103,68),(113,84),(43,101),(41,89),
577:(51,95),(14,35),(67,99),(50,102),(83,114),(44,94),(93,111),(37,112),(37,97),(47,115),(45,107),(43,95),(120,94),(40,94),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(41,91),(13,61),(17,54),(45,71),(50,52),(84,85),(36,107),(123,24),(39,105),(48,89),(21,24),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(49,108),(49,124),(11,63),(98,70),(96,114),(60,9),(94,39),(3,21),(12,59),(28,30),(68,90),(37,95),(46,114),(19,52),(40,102),(55,101),(76,58),(12,50),(44,115),(16,4),(74,64),(5,68),(14,55),(46,103),(77,3),(16,60),(122,117),(15,107),(23,53),(111,106),(19,16),(18,47),(105,63),(97,119),(43,107),(51,114),(93,4),(77,12),(49,111),(51,118),(56,29),(10,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,97),(15,49),(49,115),(46,110),(39,96),(63,122),(23,82),(101,8),(17,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(12,53),(13,42),(46,118),(58,103),(47,28),(94,106),(32,4),(118,79),(13,55),(54,94),(48,121),(67,9),(53,105),(117,32),(80,63),(69,40),(101,123),(59,76),(46,105),(22,96),(103,68),(113,84),(43,101),(40,89),
578:(51,95),(14,35),(67,99),(50,102),(83,114),(44,94),(94,111),(37,112),(36,97),(47,115),(45,107),(43,95),(120,94),(40,94),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(42,91),(12,61),(18,54),(45,72),(50,52),(84,85),(37,107),(123,24),(40,105),(49,89),(21,24),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(49,108),(48,124),(11,63),(98,70),(96,115),(61,9),(94,39),(3,21),(12,59),(29,30),(68,90),(37,95),(46,114),(19,52),(40,102),(55,101),(76,58),(13,50),(44,115),(16,4),(74,64),(5,68),(14,55),(46,103),(77,3),(15,60),(122,117),(15,107),(23,53),(111,106),(19,16),(18,47),(105,63),(97,120),(44,107),(51,115),(93,4),(78,12),(49,112),(50,118),(56,29),(11,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(40,97),(16,49),(49,116),(45,110),(39,96),(63,122),(23,82),(102,8),(18,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(13,53),(13,42),(45,118),(58,103),(47,28),(94,106),(32,4),(118,79),(12,55),(54,95),(47,121),(68,9),(53,105),(117,32),(80,63),(69,40),(101,123),(59,76),(46,105),(23,96),(103,68),(113,84),(43,101),(41,89),
579:(51,95),(14,35),(67,99),(50,102),(83,114),(44,94),(95,111),(37,112),(37,97),(47,114),(45,107),(43,95),(120,94),(40,94),(68,49),(43,103),(56,38),(46,100),(47,41),(24,1),(72,102),(43,91),(11,61),(18,54),(45,73),(50,52),(84,85),(36,107),(123,24),(39,105),(48,89),(21,24),(123,62),(107,41),(48,92),(43,96),(40,67),(29,34),(16,62),(88,37),(63,12),(49,108),(49,124),(11,63),(98,70),(96,116),(62,9),(94,39),(3,21),(12,59),(30,30),(68,90),(37,95),(46,114),(20,52),(40,102),(55,101),(76,58),(12,50),(44,115),(16,4),(74,64),(5,68),(14,55),(46,103),(77,3),(15,59),(122,117),(15,107),(24,53),(111,106),(19,16),(18,47),(105,63),(97,121),(43,107),(51,115),(93,4),(78,13),(50,112),(49,118),(56,29),(10,56),(11,79),(79,114),(94,94),(85,59),(2,106),(123,65),(41,97),(17,49),(49,116),(46,110),(39,96),(63,122),(23,82),(103,8),(17,57),(75,3),(46,94),(58,37),(85,41),(17,51),(10,63),(12,53),(13,42),(45,118),(58,103),(47,28),(94,106),(32,4),(118,79),(13,55),(54,96),(46,121),(69,9),(53,105),(117,32),(80,63),(69,40),(101,123),(59,76),(46,105),(24,96),(103,68),(113,84),(43,101),(41,90),
